Wall time,Step,Value
1515919525.3640096,1,0.540249228477478
1515919594.6838374,1,0.537875771522522
1515919664.2748208,1,0.5369857549667358
1515919735.0649064,1,0.5346123576164246
1515919804.9027617,1,0.5340189933776855
1515919875.4869668,1,0.534414529800415
1515919949.298889,1,0.5347112417221069
1515920021.7887087,1,0.5348101258277893
1515920092.873049,1,0.5337222814559937
1515920168.714841,507,0.6861155033111572
1515920241.3562438,507,0.6844343543052673
1515920313.6703608,507,0.683445394039154
1515920388.344436,507,0.6854232549667358
1515920463.4909754,507,0.6850277185440063
1515920540.0623977,507,0.6838409900665283
1515920613.6909065,507,0.6889833807945251
1515920686.8563247,507,0.6858188509941101
1515920758.6222355,976,0.7210245132446289
1515920834.4788644,976,0.71875
1515920906.6299555,976,0.7246835231781006
1515920983.1333365,976,0.723397970199585
1515921055.7783744,976,0.7227057218551636
1515921127.1778638,976,0.7218156456947327
1515921200.676405,976,0.7215189933776855
1515921272.594516,976,0.7237935066223145
1515921345.2994359,1454,0.7329905033111572
1515921418.5603004,1454,0.7369462251663208
1515921492.8269083,1454,0.7317048907279968
1515921569.4906151,1454,0.7357594966888428
1515921642.7483149,1454,0.7340783476829529
1515921717.6165035,1454,0.7372428774833679
1515921792.579628,1454,0.7366495132446289
1515921864.4303977,1454,0.7338805198669434
1515921938.988848,1927,0.8333662748336792
1515922012.9351878,1927,0.8332673907279968
1515922088.3575282,1927,0.8334652185440063
1515922161.4204772,1927,0.8345530033111572
1515922235.9934552,1927,0.8339596390724182
1515922312.270828,1927,0.8308939933776855
1515922388.334899,1927,0.8337618708610535
1515922461.9711764,1927,0.8325751423835754
1515922538.6033392,2399,0.8641218543052673
1515922609.9337716,2399,0.8647152185440063
1515922681.9867692,2399,0.8610561490058899
1515922750.6021807,2399,0.8619462251663208
1515922823.648249,2399,0.8630340099334717
1515922896.1328945,2399,0.8609572649002075
1515922971.104343,2399,0.8635284900665283
1515923044.5027008,2399,0.8635284900665283
1515923114.5811834,2399,0.8651107549667358
1515923187.5813165,2889,0.8615506291389465
1515923258.3645382,2889,0.8561115264892578
1515923330.1744,2889,0.8591772317886353
1515923404.2057898,2889,0.8603639006614685
1515923476.019362,2889,0.859968364238739
1515923549.3253682,2889,0.8590783476829529
1515923624.6729407,2889,0.8601661324501038
1515923696.8723269,2889,0.8612539768218994
1515923771.4044256,3381,0.858188271522522
1515923840.926254,3381,0.8583860993385315
1515923912.6116805,3381,0.8582871556282043
1515923983.9816704,3381,0.8584849834442139
1515924056.0101464,3381,0.8606606125831604
1515924127.0563786,3381,0.8608583807945251
1515924201.1971304,3381,0.859375
1515924273.6763637,3381,0.8601661324501038
1515924348.4618983,3873,0.8779667615890503
1515924417.6359177,3873,0.8753955960273743
1515924490.2555099,3873,0.8745055198669434
1515924566.8163943,3873,0.8756922483444214
1515924639.1124177,3873,0.8758900165557861
1515924713.969569,3873,0.8739121556282043
1515924789.5399823,3873,0.876780092716217
1515924863.2298367,3873,0.8791534900665283
1515924933.9361265,4348,0.8793512582778931
1515925007.0963035,4348,0.8799446225166321
1515925079.8837197,4348,0.8814280033111572
1515925154.2149498,4348,0.8792523741722107
1515925229.4908097,4348,0.8798457384109497
1515925303.9266677,4348,0.8779667615890503
1515925376.1315942,4348,0.8805379867553711
1515925452.5078828,4348,0.8804391026496887
1515925527.770044,4348,0.8809335231781006
1515925605.064688,4821,0.8843947649002075
1515925679.916695,4821,0.8820213675498962
1515925755.7569654,4821,0.884592592716217
1515925831.8497941,4821,0.881625771522522
1515925902.9928377,4821,0.8833069801330566
1515925976.3777356,4821,0.8847903609275818
1515926051.5150328,4821,0.8819224834442139
1515926127.8707247,4821,0.883405864238739
1515926200.3360794,5290,0.878757894039154
1515926278.563277,5290,0.8759889006614685
1515926352.8294835,5290,0.8772745132446289
1515926426.8285668,5290,0.8797468543052673
1515926504.6421096,5290,0.8802412748336792
1515926582.5889218,5290,0.8797468543052673
1515926659.0577586,5290,0.879647970199585
1515926736.1915705,5290,0.879647970199585
1515926814.548296,5737,0.8804391026496887
1515926926.7443047,5737,0.8813291192054749
1515927002.6083803,5737,0.8825158476829529
1515927078.4883072,5737,0.8798457384109497
1515927153.9882584,5737,0.8827136158943176
1515927231.3564892,5737,0.881032407283783
1515927307.7436872,5737,0.881625771522522
1515927382.6486528,6190,0.874406635761261
1515927456.9407778,6190,0.8786590099334717
1515927531.2946982,6190,0.876186728477478
1515927604.1545048,6190,0.8774722814559937
1515927677.2355843,6190,0.8797468543052673
1515927750.0708928,6190,0.8807357549667358
1515927825.5227005,6190,0.8770767450332642
1515927900.9443934,6190,0.876780092716217
1515927977.0185957,6658,0.8829113841056824
1515928049.1767085,6658,0.883999228477478
1515928125.3131645,6658,0.8812302350997925
1515928197.8036652,6658,0.881625771522522
1515928271.3873088,6658,0.8829113841056824
1515928344.979685,6658,0.8833069801330566
1515928422.2753906,6658,0.8828125
1515928501.612756,6658,0.8799446225166321
1515928580.1723366,7111,0.8875593543052673
1515928656.5200727,7111,0.8854826092720032
1515928728.6763098,7111,0.8841969966888428
1515928804.7845807,7111,0.8891416192054749
1515928879.8811655,7111,0.8836036324501038
1515928956.2694783,7111,0.8855814933776855
