Wall time,Step,Value
1515974415.8595996,1,0.6768196225166321
1515974488.263866,1,0.6732594966888428
1515974559.6318545,1,0.6739517450332642
1515974631.2429125,1,0.6740506291389465
1515974703.1721492,1,0.6744462251663208
1515974775.1318824,1,0.6711827516555786
1515974846.478699,1,0.6745451092720032
1515974919.040399,1,0.6727650165557861
1515974990.4204464,1,0.6741495132446289
1515975062.4543636,466,0.6800830960273743
1515975134.6637533,466,0.6801819801330566
1515975206.3129942,466,0.6818631291389465
1515975278.9347458,466,0.6818631291389465
1515975351.0125444,466,0.683445394039154
1515975423.3371313,466,0.6791930198669434
1515975495.1484094,466,0.6772152185440063
1515975567.1926768,466,0.6845332384109497
1515975639.6775215,930,0.6898733973503113
1515975711.7882771,930,0.6927412748336792
1515975783.4276268,930,0.6917523741722107
1515975855.2751331,930,0.6931368708610535
1515975926.8532023,930,0.6932357549667358
1515975998.9366007,930,0.6961036324501038
1515976071.3923936,930,0.693532407283783
1515976144.1797314,930,0.6918512582778931
1515976216.0739973,1403,0.6991692781448364
1515976287.781019,1403,0.7009493708610535
1515976359.7198503,1403,0.6997626423835754
1515976431.4402988,1403,0.7010482549667358
1515976503.699003,1403,0.6992682218551636
1515976575.4949913,1403,0.6997626423835754
1515976647.8246424,1403,0.7024327516555786
1515976719.745636,1403,0.6991692781448364
1515976791.335523,1403,0.7018393874168396
1515976863.248047,1867,0.733781635761261
1515976935.5196183,1867,0.7373417615890503
1515977007.451899,1867,0.738132894039154
1515977079.7687624,1867,0.7357594966888428
1515977151.8160748,1867,0.7385284900665283
1515977223.8472228,1867,0.7367483973503113
1515977295.9173782,1867,0.7387262582778931
1515977368.4273052,1867,0.735561728477478
1515977440.2469382,2332,0.8201147317886353
1515977512.6901739,2332,0.8155656456947327
1515977584.720146,2332,0.819719135761261
1515977657.3755326,2332,0.8157634735107422
1515977731.0199385,2332,0.8155656456947327
1515977803.2965693,2332,0.818532407283783
1515977875.9098334,2332,0.819719135761261
1515977948.131643,2332,0.8182357549667358
1515978020.6132421,2800,0.8123022317886353
1515978093.3582385,2800,0.8140822649002075
1515978166.3706362,2800,0.8148733973503113
1515978238.346669,2800,0.8118077516555786
1515978311.3865006,2800,0.813686728477478
1515978384.332754,2800,0.8152689933776855
1515978456.6678307,2800,0.813093364238739
1515978529.6320183,2800,0.8110166192054749
1515978602.1691408,2800,0.8124011158943176
1515978675.04246,3260,0.8259493708610535
1515978747.4858403,3260,0.8272349834442139
1515978820.2547684,3260,0.8267405033111572
1515978893.490117,3260,0.8238726258277893
1515978966.2010615,3260,0.8245648741722107
1515979038.568385,3260,0.828125
1515979111.9234207,3260,0.8267405033111572
1515979184.0748272,3260,0.8233781456947327
1515979256.6280885,3715,0.8598694801330566
1515979329.808716,3715,0.8560126423835754
1515979403.4126532,3715,0.8607594966888428
1515979476.550394,3715,0.8589794039726257
1515979549.6377065,3715,0.8579905033111572
1515979623.0508103,3715,0.8592761158943176
1515979696.0989838,3715,0.8594738841056824
1515979769.156202,3715,0.8579905033111572
1515979842.3365476,4169,0.8572982549667358
1515979915.3134391,4169,0.8603639006614685
1515979988.4519818,4169,0.8596716523170471
1515980060.8815625,4169,0.8598694801330566
1515980134.7385597,4169,0.857594907283783
1515980208.4039505,4169,0.8594738841056824
1515980280.9926295,4169,0.8583860993385315
1515980354.264061,4169,0.8578916192054749
1515980427.0319731,4628,0.8699564933776855
1515980500.6434202,4628,0.8676819801330566
1515980573.0394425,4628,0.8684731125831604
