Wall time,Step,Value
1515880734.9375706,1,0.45292720198631287
1515880810.2027612,1,0.4495648741722107
1515880883.63656,1,0.45193830132484436
1515880954.838169,1,0.4557951092720032
1515881028.2647185,1,0.45619067549705505
1515881101.4131575,1,0.4530261158943176
1515881172.0225928,1,0.4532238841056824
1515881241.962247,1,0.4548061788082123
1515881313.201678,1,0.4547072649002075
1515881383.998359,499,0.7088607549667358
1515881454.563625,499,0.7067840099334717
1515881524.6439216,499,0.7120253443717957
1515881594.7820995,499,0.7084652185440063
1515881663.7076194,499,0.7129153609275818
1515881736.8236966,499,0.7095530033111572
1515881807.9784229,499,0.7092563509941101
1515881878.0390954,499,0.7099485993385315
1515881948.5583904,1020,0.7508900165557861
1515882020.313836,1020,0.7523733973503113
1515882091.8025916,1020,0.750593364238739
1515882162.1606812,1020,0.7489121556282043
1515882234.0783694,1020,0.7524722814559937
1515882305.1324718,1020,0.7519778609275818
1515882377.754556,1020,0.7506922483444214
1515882449.990571,1020,0.7495055198669434
1515882522.4767776,1020,0.7503955960273743
1515882595.9120116,1532,0.7642405033111572
1515882666.7048194,1532,0.762460470199585
1515882739.4641223,1532,0.7622626423835754
1515882811.4424477,1532,0.7617682218551636
1515882880.9817765,1532,0.7612737417221069
1515882951.6915927,1532,0.7610759735107422
1515883024.3029964,1532,0.7635482549667358
1515883097.4143648,1532,0.7642405033111572
1515883167.1304052,2032,0.763844907283783
1515883237.9739575,2032,0.7591969966888428
1515883309.1939604,2032,0.7636471390724182
1515883382.261501,2032,0.7632516026496887
1515883454.3782644,2032,0.7631527185440063
1515883528.7051651,2032,0.7635482549667358
1515883601.660735,2032,0.7653283476829529
1515883676.5071816,2032,0.7606803774833679
1515883749.9545574,2541,0.7655261158943176
1515883819.2851722,2541,0.7657238841056824
1515883892.8790216,2541,0.7643393874168396
1515883962.810312,2541,0.765625
1515884033.0302863,2541,0.7667128443717957
1515884106.2585597,2541,0.7648338675498962
1515884176.1741831,2541,0.7643393874168396
1515884245.951147,2541,0.7647349834442139
1515884315.5607722,2541,0.7645371556282043
1515884387.3922498,3047,0.763844907283783
1515884460.0169406,3047,0.7664161324501038
1515884530.6744294,3047,0.7648338675498962
1515884603.1593409,3047,0.7649327516555786
1515884675.9173672,3047,0.7632516026496887
1515884749.671957,3047,0.7677017450332642
1515884821.1864932,3047,0.7669106125831604
1515884893.2377963,3047,0.7629548907279968
1515884962.7881231,3542,0.7655261158943176
1515885036.6903093,3542,0.7634493708610535
1515885112.179994,3542,0.7675039768218994
1515885186.606926,3542,0.766218364238739
1515885258.6102128,3542,0.7617682218551636
1515885331.1446688,3542,0.7678006291389465
1515885405.761503,3542,0.766218364238739
1515885481.4016726,3542,0.7629548907279968
