Wall time,Step,Value
1515855320.1707556,1,623.6598510742188
1515855454.7318954,101,618.6486206054688
1515855591.8666668,201,613.7279052734375
1515855720.5132644,301,608.8193969726562
1515855844.5522692,401,603.9161987304688
1515855968.8724623,501,599.1380004882812
1515856105.8877847,601,594.287841796875
1515856237.7489522,701,589.6399536132812
1515856364.314458,801,584.9667358398438
1515856487.7388997,901,580.2769775390625
1515856605.9060485,1001,575.6304321289062
1515856733.4844782,1101,571.0564575195312
1515856876.2461112,1201,566.4869995117188
1515856997.8962235,1301,561.947998046875
1515857117.148415,1401,557.5604858398438
1515857243.8665488,1501,553.1015625
1515857381.3789895,1601,548.645751953125
1515857513.4583733,1701,544.3051147460938
1515857631.0469537,1801,539.9580688476562
1515857748.9719613,1901,535.6741943359375
1515857866.6289628,2001,531.4151611328125
1515857984.3538876,2101,527.1578979492188
1515858110.7737863,2201,523.0267333984375
1515858242.553679,2301,518.81787109375
1515858360.1417072,2401,514.6690673828125
1515858477.9097865,2501,510.5392150878906
1515858595.265912,2601,506.5020446777344
1515858712.8378873,2701,502.4466552734375
1515858838.9242203,2801,498.4931945800781
1515858969.5079355,2901,494.5354919433594
1515859087.3377724,3001,490.5551452636719
1515859220.0694542,3101,486.611572265625
1515859362.5317273,3201,482.8150939941406
1515859529.6637666,3301,478.89300537109375
1515859667.9528637,3401,475.1822509765625
1515859808.835754,3501,471.3673400878906
1515859968.0818934,3601,467.6214599609375
1515860112.8722718,3701,463.8841857910156
1515860255.128238,3801,460.119384765625
1515860430.9092262,3901,456.4871826171875
1515860585.0063648,4001,452.9079895019531
1515860729.2259376,4101,449.29095458984375
1515860867.0465965,4201,445.72796630859375
1515860998.3953023,4301,442.13037109375
1515861118.5460787,4401,438.6063537597656
1515861237.5686193,4501,435.0927429199219
1515861357.5160654,4601,431.6400146484375
1515861478.2776978,4701,428.20428466796875
1515861608.8786514,4801,424.7650451660156
1515861733.4505227,4901,421.4430236816406
1515861851.3662603,5001,418.0809326171875
1515861972.03052,5101,414.8045654296875
1515862092.6839702,5201,411.4538269042969
1515862219.262806,5301,408.15972900390625
1515862354.6998055,5401,404.9685974121094
1515862479.801194,5501,401.69549560546875
1515862598.7473276,5601,398.4639587402344
1515862718.8081841,5701,395.3501892089844
1515862839.4814754,5801,392.2038269042969
1515862972.3646016,5901,389.03460693359375
1515863116.332425,6001,386.0016784667969
1515863259.112154,6101,382.9033508300781
1515863412.3920233,6201,379.8045349121094
1515863577.625841,6301,376.833740234375
1515863732.5605226,6401,373.7709045410156
1515863888.043887,6501,370.8680114746094
1515864034.3676891,6601,367.9336242675781
1515864161.3438838,6701,364.9747009277344
1515864289.8153105,6801,362.0921630859375
1515864421.2566009,6901,359.1871643066406
1515864565.7084312,7001,356.2963562011719
1515864695.287887,7101,353.5564880371094
1515864822.002566,7201,350.63372802734375
1515864960.9901357,7301,347.836669921875
1515865121.7769241,7401,345.13214111328125
1515865277.7695737,7501,342.3307189941406
1515865424.3140564,7601,339.60626220703125
1515865597.879374,7701,337.02044677734375
1515865749.564819,7801,334.2410583496094
1515865900.307209,7901,331.5923767089844
1515866050.980534,8001,328.97076416015625
1515866171.9683309,8101,326.3149108886719
1515866292.1618078,8201,323.76812744140625
1515866412.2559144,8301,321.1342468261719
1515866531.6431057,8401,318.5910339355469
1515866655.088485,8501,316.0417175292969
1515866789.2825944,8601,313.5594787597656
1515866913.5407994,8701,311.01385498046875
1515867032.2711833,8801,308.60308837890625
1515867152.169138,8901,306.0296630859375
1515867272.9099035,9001,303.6972961425781
1515867399.7011533,9101,301.2257385253906
1515867533.0640674,9201,298.848388671875
1515867657.60662,9301,296.50079345703125
1515867778.628087,9401,294.1041259765625
1515867900.1639497,9501,291.7173767089844
