Wall time,Step,Value
1515934540.4122977,11701,3.467238187789917
1515934651.2179708,11801,3.287519931793213
1515934786.4505177,11901,3.0856387615203857
1515934916.9268026,12001,2.8590660095214844
1515935036.6670878,12101,2.6467089653015137
1515935160.2955906,12201,2.524034261703491
1515935295.9267087,12301,2.378084897994995
1515935430.909095,12401,2.2665462493896484
1515935607.8086386,12501,2.168283224105835
1515935805.530702,12601,2.0573692321777344
1515935996.375005,12701,1.9233492612838745
1515936194.8199759,12801,1.8979079723358154
1515936389.1062186,12901,1.7882513999938965
1515936585.2141564,13001,1.6586394309997559
1515936790.4013371,13101,1.6084699630737305
1515936998.5801103,13201,1.5134203433990479
1515937196.8441358,13301,1.4069205522537231
1515937399.77177,13401,1.4073388576507568
1515937604.130097,13501,1.3417942523956299
1515937804.9917738,13601,1.5926172733306885
1515938001.193092,13701,1.5286767482757568
