Wall time,Step,Value
1515758491.8785908,1,0.671875
1515758594.332567,1,0.6710838675498962
1515758697.1799595,1,0.6735561490058899
1515758799.5808718,1,0.6760284900665283
1515758902.203441,1,0.6740506291389465
1515759005.2840858,1,0.6723694801330566
1515759107.2186491,531,0.680280864238739
1515759209.9803758,531,0.6811708807945251
1515759312.2928522,531,0.6816653609275818
1515759415.2503788,531,0.6805775165557861
1515759517.8913796,531,0.6813686490058899
1515759619.8843894,531,0.6819620132446289
1515759723.009392,1069,0.6960047483444214
1515759825.0418575,1069,0.6944224834442139
1515759927.5779529,1069,0.695905864238739
1515760031.8377476,1069,0.6953125
1515760134.282663,1069,0.6983781456947327
1515760237.5441742,1069,0.7003560066223145
1515760340.0165968,1599,0.7007516026496887
1515760442.178131,1599,0.702531635761261
1515760544.751003,1599,0.7024327516555786
1515760646.2403553,1599,0.6995648741722107
1515760748.572904,1599,0.6944224834442139
1515760850.698824,1599,0.7022349834442139
1515760952.3021908,2151,0.702531635761261
1515761054.8952668,2151,0.7000593543052673
1515761156.4243248,2151,0.7012460231781006
1515761258.7164054,2151,0.6998615264892578
1515761363.4582393,2151,0.7046083807945251
1515761470.063473,2151,0.7008504867553711
1515761576.968918,2700,0.6938291192054749
1515761684.7970679,2700,0.695905864238739
1515761792.808693,2700,0.6911590099334717
1515761900.3948133,2700,0.693532407283783
1515762002.9400551,2700,0.701938271522522
1515762104.5266707,3195,0.709157407283783
1515762206.9433653,3195,0.7133108973503113
1515762315.4040802,3195,0.7078718543052673
1515762423.7583325,3195,0.7092563509941101
1515762527.2675343,3195,0.709750771522522
1515762628.9265494,3195,0.7100474834442139
1515762731.7481782,3703,0.7154865264892578
1515762834.7411354,3703,0.7137064933776855
1515762936.332551,3703,0.7159810066223145
1515763037.575966,3703,0.7101463675498962
1515763138.994796,3703,0.7142009735107422
1515763240.8787692,3703,0.7133108973503113
1515763341.7093399,4258,0.7180577516555786
1515763442.1817117,4258,0.7194422483444214
1515763543.3524334,4258,0.7168710231781006
1515763643.8195746,4258,0.7173655033111572
1515763744.4114494,4258,0.7159810066223145
1515763845.110961,4258,0.716969907283783
1515763945.1203513,4839,0.714695394039154
1515764045.8741999,4839,0.7142998576164246
1515764147.04391,4839,0.711530864238739
1515764248.036486,4839,0.7138053774833679
1515764348.903556,4839,0.7133108973503113
1515764450.3379316,4839,0.7156843543052673
1515764551.469679,5423,0.7177610993385315
1515764651.898627,5423,0.7167721390724182
1515764752.443166,5423,0.7150909900665283
1515764853.4145498,5423,0.7126186490058899
1515764954.6738708,5423,0.7159810066223145
1515765056.057644,5423,0.7145965099334717
1515765156.2726295,6007,0.7171677350997925
1515765256.8037336,6007,0.71875
1515765357.775004,6007,0.7167721390724182
1515765458.983019,6007,0.7162777185440063
1515765560.5410917,6007,0.720530092716217
1515765661.901133,6007,0.7180577516555786
1515765762.8763247,6589,0.7240902185440063
1515765863.4518774,6589,0.7274525165557861
1515765964.4397163,6589,0.7262658476829529
1515766065.6594584,6589,0.7202333807945251
1515766166.7275305,6589,0.7210245132446289
1515766267.298021,6589,0.727155864238739
1515766367.8625388,7175,0.7351661324501038
1515766468.9192677,7175,0.7304192781448364
1515766569.3691542,7175,0.7324960231781006
1515766671.980605,7175,0.7282436490058899
1515766775.5420496,7175,0.7328916192054749
1515766879.9015927,7175,0.7336827516555786
1515766982.3967907,7740,0.7194422483444214
1515767129.898176,7740,0.7238923907279968
