Wall time,Step,Value
1515758441.2592568,1,0.7219142913818359
1515758555.852029,101,0.5833641290664673
1515758672.0756466,201,0.4905760884284973
1515758788.2146063,301,0.617253839969635
1515758903.8165028,401,0.5315718650817871
1515759014.6897714,501,0.6173490285873413
1515759123.5638921,601,0.5264836549758911
1515759232.9045236,701,0.5582822561264038
1515759341.5946965,801,0.5432654619216919
1515759450.840429,901,0.5961697101593018
1515759561.0946434,1001,0.5658556222915649
1515759670.769134,1101,0.5441441535949707
1515759780.6857693,1201,0.5820108652114868
1515759893.8283308,1301,0.5529948472976685
1515760013.6202898,1401,0.5673243999481201
1515760135.3239343,1501,0.6203113794326782
1515760244.497637,1601,0.5319624543190002
1515760352.434803,1701,0.5282343626022339
1515760459.611358,1801,0.5856359004974365
1515760567.673787,1901,0.5598686933517456
1515760674.636314,2001,0.5536725521087646
1515760782.2213762,2101,0.5595247149467468
1515760890.7054684,2201,0.5345443487167358
1515760997.0052989,2301,0.5473923683166504
1515761103.7025406,2401,0.6019482612609863
1515761210.2843854,2501,0.5656391382217407
1515761317.4125888,2601,0.5463663339614868
1515761446.4313207,2701,0.5616474151611328
1515761577.4262602,2801,0.5426125526428223
1515761698.5941012,2901,0.4969397783279419
1515761819.6933653,3001,0.6387339234352112
1515761940.2358158,3101,0.562080979347229
1515762050.1252756,3201,0.5141353607177734
1515762156.8854833,3301,0.5198551416397095
1515762276.7475936,3401,0.48032838106155396
1515762409.8550298,3501,0.5482081174850464
1515762534.3135083,3601,0.5527420043945312
1515762643.6509633,3701,0.5729172229766846
1515762752.787929,3801,0.45565876364707947
1515762861.9184403,3901,0.681881844997406
1515762969.4157758,4001,0.525941014289856
1515763073.647607,4101,0.48651885986328125
1515763178.213589,4201,0.5352870225906372
1515763282.3620968,4301,0.4885362982749939
1515763385.1947584,4401,0.4556432366371155
1515763487.5188327,4501,0.5432916879653931
1515763590.7396905,4601,0.5788488388061523
1515763693.1361244,4701,0.4399210810661316
1515763795.3746955,4801,0.5363885164260864
1515763897.8668942,4901,0.4969834089279175
1515764000.2042785,5001,0.45999956130981445
1515764102.4648528,5101,0.5383000373840332
1515764204.9584649,5201,0.5517755746841431
1515764308.0768108,5301,0.4325542449951172
1515764411.5681102,5401,0.487366646528244
1515764515.9953737,5501,0.463143527507782
1515764619.3912776,5601,0.5504060387611389
1515764725.6158893,5701,0.464435875415802
1515764828.4833815,5801,0.46475720405578613
1515764934.5077062,5901,0.5285485982894897
1515765038.871878,6001,0.44537705183029175
1515765144.2761052,6101,0.5946577787399292
1515765249.9159484,6201,0.4528006911277771
1515765354.80862,6301,0.4694024920463562
1515765458.918881,6401,0.48169443011283875
1515765562.2979684,6501,0.5275660157203674
1515765665.4669783,6601,0.4433273673057556
1515765768.032578,6701,0.49717044830322266
1515765870.8357615,6801,0.5396202802658081
1515765972.9826243,6901,0.5165376663208008
1515766075.3355427,7001,0.4960774779319763
1515766177.5449522,7101,0.5017277598381042
1515766279.9575872,7201,0.4688284695148468
1515766382.2231224,7301,0.42335501313209534
1515766484.6556563,7401,0.43504104018211365
1515766586.7687972,7501,0.4648023247718811
1515766693.3868766,7601,0.5025041699409485
1515766799.5098598,7701,0.42594993114471436
1515766916.6653361,7801,0.4855397343635559
1515767070.5357318,7901,0.4554593563079834
1515767329.6481285,8001,0.4982640743255615
