Wall time,Step,Value
1515880691.4366996,1,623.8079223632812
1515880821.7945302,101,280.5857238769531
1515880939.3304632,201,126.21385192871094
1515881053.0585005,301,56.90529251098633
1515881179.2254333,401,25.959381103515625
1515881295.0325918,501,11.885014533996582
1515881407.521922,601,5.69971227645874
1515881528.557481,701,2.86860990524292
1515881635.698389,801,1.7057467699050903
1515881753.7609088,901,1.0606094598770142
1515881874.0619633,1001,0.8166553378105164
1515881980.291508,1101,0.690455973148346
1515882103.7922914,1201,0.5966097712516785
1515882218.3729877,1301,0.6060743927955627
1515882332.3704677,1401,0.49459412693977356
1515882458.8334324,1501,0.6171593070030212
1515882577.4485383,1601,0.6108644604682922
1515882695.5375135,1701,0.5656305551528931
1515882822.0768664,1801,0.5146135091781616
1515882936.7063031,1901,0.5846890807151794
1515883048.898937,2001,0.649656355381012
1515883173.0854213,2101,0.5982484817504883
1515883281.084442,2201,0.5440891981124878
1515883401.6398733,2301,0.6240623593330383
1515883529.7596471,2401,0.5772767066955566
1515883645.801102,2501,0.6273810267448425
1515883768.7267966,2601,0.5492278337478638
1515883894.947156,2701,0.5809425115585327
1515884003.6550038,2801,0.5275624394416809
1515884124.0074248,2901,0.5998185276985168
1515884245.7059848,3001,0.5317574143409729
1515884357.071197,3101,0.584980845451355
1515884477.1928878,3201,0.5769761204719543
1515884603.3008223,3301,0.6122105717658997
1515884712.824241,3401,0.5696829557418823
1515884838.9127257,3501,0.5882191061973572
1515884965.9870942,3601,0.5144007205963135
1515885081.1104336,3701,0.5570783615112305
1515885206.1338665,3801,0.5309464931488037
1515885333.059705,3901,0.4776524305343628
1515885452.4695718,4001,0.5288712382316589
