Wall time,Step,Value
1516004928.19309,1,0.39309731125831604
1516005014.558272,1,0.3944818079471588
1516005105.0826445,1,0.39764636754989624
1516005209.8027396,1,0.39566850662231445
1516005317.4674168,1,0.39863529801368713
1516005428.0456872,1,0.39665743708610535
1516005544.036138,1,0.3961629867553711
1516005657.507516,270,0.6851266026496887
1516005770.6810923,270,0.6845332384109497
1516005888.4893572,270,0.6845332384109497
1516006007.4880223,270,0.6868077516555786
1516006127.8505077,270,0.6839398741722107
1516006242.951446,447,0.6884889006614685
1516006360.3386047,447,0.6919501423835754
1516006478.3634546,447,0.6908623576164246
1516006601.023447,447,0.6905656456947327
1516006723.2834783,447,0.6887856125831604
1516006847.8152928,621,0.7185522317886353
1516006971.976752,621,0.7136076092720032
1516007097.2554517,621,0.7160798907279968
1516007223.515068,621,0.7184533476829529
1516007349.7800226,621,0.717563271522522
1516007478.7794652,782,0.6794897317886353
1516007608.6310198,782,0.6809731125831604
1516007737.4927752,782,0.6818631291389465
1516007866.5030346,782,0.686906635761261
1516007992.0540223,938,0.6851266026496887
1516008119.0127609,938,0.684335470199585
1516008246.9265053,938,0.6896756291389465
1516008374.2944868,938,0.6881922483444214
1516008501.0803132,938,0.6877966523170471
1516008629.2594204,1100,0.675039529800415
1516008752.5237412,1100,0.6695016026496887
1516008877.5655997,1100,0.6760284900665283
1516009002.4155583,1100,0.6752373576164246
1516009126.500748,1100,0.6720727682113647
1516009251.7809,1268,0.8076542615890503
1516009375.2117743,1268,0.8051819801330566
1516009498.119839,1268,0.8046875
1516009621.2221818,1268,0.8025118708610535
1516009748.2069206,1268,0.8036985993385315
1516009876.5274806,1441,0.8389042615890503
1516010005.072979,1441,0.8412777185440063
1516010133.8107631,1441,0.8379153609275818
1516010262.8828812,1441,0.837717592716217
1516010378.0763314,1603,0.7629548907279968
1516010492.811408,1603,0.7617682218551636
1516010608.5853128,1603,0.7610759735107422
1516010724.2954714,1603,0.7603837251663208
1516010840.2924042,1603,0.7608781456947327
1516010956.3438263,1603,0.7631527185440063
1516011071.0837348,1790,0.835344135761261
1516011186.3992608,1790,0.8358386158943176
1516011303.3345373,1790,0.8349485993385315
1516011421.5570183,1790,0.8368275165557861
1516011539.3677049,1790,0.8382120132446289
1516011656.8268614,1974,0.8482001423835754
1516011776.3013108,1974,0.8516613841056824
1516011895.0280962,1974,0.8476067781448364
1516012013.8290596,1974,0.8505735993385315
1516012133.534833,1974,0.8502768874168396
1516012253.0049129,2156,0.8253560066223145
1516012372.8132463,2156,0.8260482549667358
1516012495.027557,2156,0.821499228477478
1516012617.7728655,2156,0.8254548907279968
1516012735.3715835,2156,0.8224881291389465
1516012859.2394555,2333,0.8447389006614685
1516012982.9754572,2333,0.8489912748336792
1516013104.9751558,2333,0.8519580960273743
1516013228.3923044,2333,0.8502768874168396
1516013351.4305727,2333,0.8498813509941101
1516013474.5314302,2505,0.8648141026496887
1516013599.866536,2505,0.8647152185440063
1516013722.7604628,2505,0.8647152185440063
1516013847.1058495,2505,0.8645173907279968
1516013970.1665542,2505,0.8669897317886353
1516014093.41361,2677,0.8710442781448364
1516014219.0435176,2677,0.8730221390724182
1516014341.9917645,2677,0.8735166192054749
1516014467.8913608,2677,0.8727254867553711
1516014588.8714137,2848,0.8759889006614685
1516014717.863384,2848,0.8762856125831604
1516014845.7314339,2848,0.8743077516555786
1516014972.9516332,2848,0.8739121556282043
1516015096.8759856,2848,0.8750988841056824
1516015221.3349113,3015,0.8775712251663208
