Wall time,Step,Value
1515855377.012528,1,0.6659414768218994
1515855482.8200514,1,0.6666337251663208
1515855587.782686,1,0.6657436490058899
1515855698.358304,1,0.6659414768218994
1515855804.5969567,1,0.660897970199585
1515855910.634974,1,0.660897970199585
1515856018.004166,455,0.680280864238739
1515856125.7663062,455,0.6792919039726257
1515856231.0673559,455,0.6832476258277893
1515856340.7173488,455,0.6801819801330566
1515856448.1262066,455,0.6788963675498962
1515856551.702667,455,0.6797863841056824
1515856655.9231572,929,0.696499228477478
1515856762.523202,929,0.6942246556282043
1515856871.120437,929,0.6940268874168396
1515856976.1164255,929,0.6916534900665283
1515857080.940049,929,0.6937302350997925
1515857189.2247365,1406,0.6930379867553711
1515857300.069757,1406,0.6945213675498962
1515857406.405365,1406,0.697092592716217
1515857511.5257652,1406,0.6960047483444214
1515857615.5329652,1406,0.6944224834442139
1515857720.0408585,1406,0.6954113841056824
1515857824.4962323,1874,0.7004548907279968
1515857928.471758,1874,0.694719135761261
1515858032.350848,1874,0.6980814933776855
1515858136.595671,1874,0.6988726258277893
1515858241.7465727,1874,0.6980814933776855
1515858345.6379435,1874,0.699070394039154
1515858449.1436071,2374,0.7076740264892578
1515858553.0600407,2374,0.7092563509941101
1515858657.5371914,2374,0.7047072649002075
1515858761.2846859,2374,0.7063884735107422
1515858865.2732828,2374,0.7045094966888428
1515858969.4970944,2875,0.7050039768218994
1515859073.907933,2875,0.7109375
1515859188.40338,2875,0.7098496556282043
1515859301.704549,2875,0.7040150165557861
1515859415.5585968,2875,0.7075751423835754
1515859528.865406,2875,0.707179605960846
1515859640.4246345,3298,0.7057951092720032
1515859752.1448464,3298,0.703718364238739
1515859865.6164157,3298,0.7086629867553711
1515859977.8994856,3298,0.7087618708610535
1515860092.402904,3298,0.7056962251663208
1515860205.8513072,3710,0.7164754867553711
1515860323.5410938,3710,0.7136076092720032
1515860443.1733403,3710,0.715585470199585
1515860557.8485143,3710,0.7159810066223145
1515860671.788154,3710,0.7162777185440063
1515860785.1254263,4097,0.7194422483444214
1515860890.7768555,4097,0.7172666192054749
1515860995.2941377,4097,0.7206289768218994
1515861099.9521284,4097,0.7164754867553711
1515861204.592079,4097,0.7180577516555786
1515861309.8010793,4097,0.7178599834442139
1515861415.1017768,4568,0.7206289768218994
1515861519.5679712,4568,0.7211233973503113
1515861624.6814625,4568,0.7215189933776855
1515861728.6404324,4568,0.7237935066223145
1515861832.6735651,4568,0.7172666192054749
1515861939.2493272,4568,0.7213212251663208
1515862044.5861053,5061,0.7264636158943176
1515862150.9958797,5061,0.728342592716217
1515862257.2518356,5061,0.7293314933776855
1515862363.0205286,5061,0.7276503443717957
1515862468.7440271,5061,0.727749228477478
1515862573.4918873,5548,0.725969135761261
1515862678.6283593,5548,0.7321004867553711
1515862783.6969597,5548,0.7263647317886353
1515862890.3970158,5548,0.732594907283783
1515862998.875087,5548,0.727749228477478
1515863111.5988054,5548,0.7321004867553711
1515863223.9919698,6010,0.7324960231781006
1515863339.7257814,6010,0.7367483973503113
1515863455.0864694,6010,0.7364517450332642
1515863570.566069,6010,0.7338805198669434
1515863688.703223,6010,0.7386273741722107
1515863804.9322236,6397,0.7383307218551636
1515863918.3823276,6397,0.7399129867553711
1515864027.8024757,6397,0.7414952516555786
1515864136.0448806,6397,0.7398141026496887
1515864244.8803968,6397,0.7402096390724182
1515864353.095429,6397,0.7426819801330566
1515864462.3841913,6828,0.7437697649002075
1515864572.026884,6828,0.7508900165557861
1515864680.4386792,6828,0.746242105960846
1515864788.4985619,6828,0.746242105960846
1515864904.1001654,6828,0.7500988841056824
1515865016.0882084,7272,0.7529667615890503
1515865133.4963222,7272,0.7551423907279968
1515865251.1509545,7272,0.7559335231781006
1515865368.2231703,7272,0.7538567781448364
